action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path,mphand_bbox_cam_0_x1,mphand_bbox_cam_0_y1,mphand_bbox_cam_0_x2,mphand_bbox_cam_0_y2,mphand_bbox_cam_1_x1,mphand_bbox_cam_1_y1,mphand_bbox_cam_1_x2,mphand_bbox_cam_1_y2,mphand_bbox_cam_2_x1,mphand_bbox_cam_2_y1,mphand_bbox_cam_2_x2,mphand_bbox_cam_2_y2,mphand_bbox_cam_3_x1,mphand_bbox_cam_3_y1,mphand_bbox_cam_3_x2,mphand_bbox_cam_3_y2,mphand_bbox_cam_4_x1,mphand_bbox_cam_4_y1,mphand_bbox_cam_4_x2,mphand_bbox_cam_4_y2,mphand_bbox_cam_5_x1,mphand_bbox_cam_5_y1,mphand_bbox_cam_5_x2,mphand_bbox_cam_5_y2,mphand_bbox_cam_6_x1,mphand_bbox_cam_6_y1,mphand_bbox_cam_6_x2,mphand_bbox_cam_6_y2,mphand_bbox_cam_7_x1,mphand_bbox_cam_7_y1,mphand_bbox_cam_7_x2,mphand_bbox_cam_7_y2
the-finger,thefinger,the-finger (114),train,./dataset/skeleton_final_v2/the-finger/the-finger (114).npy,./dataset/skeleton_final_v2/the-finger/the-finger (114).npy,8,8,./renders_thefinger/the-finger (114)/the-finger (114)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam0.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam1.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam2.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam3.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam4.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam5.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam6.npy,./renders_thefinger/the-finger (114)/the-finger (114)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (114)_cam7.npy,0.3891623318195343,0.36540687084198,0.5559317469596863,0.7018893957138062,0.387519508600235,0.26320981979370117,0.5970019102096558,0.7094563245773315,0.3780326545238495,0.2732389569282532,0.6258584856987,0.7133091688156128,0.3818800747394562,0.29428085684776306,0.6283962726593018,0.7114256024360657,0.4000052213668823,0.269375205039978,0.6241022348403931,0.7094554901123047,0.41729995608329773,0.268848717212677,0.5969834327697754,0.7360956072807312,0.43669331073760986,0.277881383895874,0.6080777049064636,0.7421203255653381,0.41944462060928345,0.2887531816959381,0.6178125739097595,0.737561047077179
the-finger,thefinger,the-finger (126),train,./dataset/skeleton_final_v2/the-finger/the-finger (126).npy,./dataset/skeleton_final_v2/the-finger/the-finger (126).npy,8,8,./renders_thefinger/the-finger (126)/the-finger (126)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam0.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam1.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam2.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam3.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam4.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam5.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam6.npy,./renders_thefinger/the-finger (126)/the-finger (126)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (126)_cam7.npy,0.3801369369029999,0.4848925471305847,0.5743971467018127,0.7025047540664673,0.3772425055503845,0.258156955242157,0.5877565145492554,0.7255069613456726,0.3669177293777466,0.27452415227890015,0.598310112953186,0.7245216369628906,0.3765592575073242,0.29845118522644043,0.5982836484909058,0.7188718318939209,0.382380872964859,0.2716912031173706,0.5942251086235046,0.721616268157959,0.4226031005382538,0.2622949779033661,0.5746018290519714,0.7251597046852112,0.4240872263908386,0.2748314142227173,0.5922544002532959,0.7406718730926514,0.4180133640766144,0.47330474853515625,0.6120961308479309,0.7512391805648804
the-finger,thefinger,the-finger (7),train,./dataset/skeleton_final_v2/the-finger/the-finger (7).npy,./dataset/skeleton_final_v2/the-finger/the-finger (7).npy,8,8,./renders_thefinger/the-finger (7)/the-finger (7)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam0.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam1.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam2.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam3.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam4.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam5.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam6.npy,./renders_thefinger/the-finger (7)/the-finger (7)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (7)_cam7.npy,0.4066261053085327,0.2710733115673065,0.5473642945289612,0.7280613780021667,0.3718697726726532,0.26312774419784546,0.5800639390945435,0.7216693162918091,0.35866332054138184,0.26324743032455444,0.6126192808151245,0.7232453227043152,0.3623574674129486,0.2711358666419983,0.6151812076568604,0.7203298807144165,0.39131399989128113,0.2681698203086853,0.6153937578201294,0.7129191160202026,0.4289064109325409,0.2670416235923767,0.5960133671760559,0.7292278409004211,0.4399436116218567,0.2668129801750183,0.6109371185302734,0.745594322681427,0.4208073616027832,0.2954966425895691,0.6224795579910278,0.753115177154541
the-finger,thefinger,the-finger-set2 (105),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (105).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (105).npy,8,8,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam0.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam1.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam2.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam3.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam4.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam5.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam6.npy,./renders_thefinger/the-finger-set2 (105)/the-finger-set2 (105)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (105)_cam7.npy,0.4098319411277771,0.3385034501552582,0.5783796310424805,0.6717625260353088,0.3560909330844879,0.2778473496437073,0.6068956255912781,0.7124918699264526,0.35254672169685364,0.2732211947441101,0.6308131217956543,0.7180924415588379,0.3685450553894043,0.2713257670402527,0.6340295672416687,0.7277979850769043,0.4027292728424072,0.28625375032424927,0.6201058626174927,0.7297949194908142,0.4137157201766968,0.29377511143684387,0.5813666582107544,0.740454912185669,0.413122296333313,0.28463292121887207,0.5980672836303711,0.7692251801490784,0.3991384506225586,0.2894185483455658,0.6097655296325684,0.7571228742599487
the-finger,thefinger,the-finger-set2 (193),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (193).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (193).npy,8,8,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam0.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam1.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam2.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam3.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam4.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam5.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam6.npy,./renders_thefinger/the-finger-set2 (193)/the-finger-set2 (193)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (193)_cam7.npy,0.3662184178829193,0.31477800011634827,0.5410346388816833,0.6983033418655396,0.3844165802001953,0.2661067247390747,0.5812041759490967,0.715213418006897,0.3749315142631531,0.2748263478279114,0.6167622804641724,0.7149908542633057,0.3884085416793823,0.266356885433197,0.6264409422874451,0.7173135280609131,0.40138518810272217,0.27724772691726685,0.6265596747398376,0.7146600484848022,0.4110926389694214,0.2657409608364105,0.6108351945877075,0.7402264475822449,0.46111059188842773,0.27782320976257324,0.6384240984916687,0.771000862121582,0.442490816116333,0.29114997386932373,0.6380895376205444,0.7498235702514648
the-finger,thefinger,the-finger (27),train,./dataset/skeleton_final_v2/the-finger/the-finger (27).npy,./dataset/skeleton_final_v2/the-finger/the-finger (27).npy,8,8,./renders_thefinger/the-finger (27)/the-finger (27)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam0.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam1.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam2.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam3.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam4.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam5.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam6.npy,./renders_thefinger/the-finger (27)/the-finger (27)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (27)_cam7.npy,0.3856743574142456,0.4822363257408142,0.5678710341453552,0.6977185010910034,0.361677885055542,0.2629999816417694,0.5866906642913818,0.7131830453872681,,,,,0.36042922735214233,0.2751040458679199,0.6173110008239746,0.7254618406295776,0.3828078508377075,0.27373892068862915,0.6117467880249023,0.733025074005127,0.4434056580066681,0.27564701437950134,0.5849870443344116,0.7339077591896057,0.43312644958496094,0.2784935235977173,0.6188231110572815,0.7655290365219116,0.4178641736507416,0.29482412338256836,0.6149826049804688,0.7516459226608276
the-finger,thefinger,the-finger-set2 (153),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (153).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (153).npy,8,8,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam0.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam1.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam2.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam3.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam4.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam5.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam6.npy,./renders_thefinger/the-finger-set2 (153)/the-finger-set2 (153)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (153)_cam7.npy,0.35442444682121277,0.3798658847808838,0.5438957810401917,0.6908718347549438,0.37546786665916443,0.286443829536438,0.5711663961410522,0.7012084722518921,0.3811456263065338,0.2832900285720825,0.6227139234542847,0.6906298398971558,0.39979881048202515,0.2843058705329895,0.6306917667388916,0.7018333673477173,0.40627554059028625,0.2866149842739105,0.635896623134613,0.6991548538208008,0.42320823669433594,0.32167571783065796,0.6250527501106262,0.7057489156723022,0.43983012437820435,0.3145640194416046,0.6576566100120544,0.7535783648490906,0.45060235261917114,0.30731886625289917,0.6668570637702942,0.752141535282135
the-finger,thefinger,the-finger (38),train,./dataset/skeleton_final_v2/the-finger/the-finger (38).npy,./dataset/skeleton_final_v2/the-finger/the-finger (38).npy,8,8,./renders_thefinger/the-finger (38)/the-finger (38)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam0.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam1.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam2.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam3.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam4.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam5.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam6.npy,./renders_thefinger/the-finger (38)/the-finger (38)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (38)_cam7.npy,0.3659525215625763,0.4782034456729889,0.5624094009399414,0.712343692779541,0.36370962858200073,0.2697259783744812,0.590179979801178,0.708056628704071,0.3614601194858551,0.28308770060539246,0.6241041421890259,0.7131615281105042,0.3719322979450226,0.27125632762908936,0.6282863020896912,0.7193641066551208,0.393949031829834,0.2777490019798279,0.6314077973365784,0.7130077481269836,0.42847681045532227,0.26489681005477905,0.6058304905891418,0.7323474884033203,0.4502585530281067,0.2685418128967285,0.6273348331451416,0.7643693685531616,0.42120301723480225,0.31552654504776,0.6326425671577454,0.7545034885406494
the-finger,thefinger,the-finger (155),train,./dataset/skeleton_final_v2/the-finger/the-finger (155).npy,./dataset/skeleton_final_v2/the-finger/the-finger (155).npy,8,8,./renders_thefinger/the-finger (155)/the-finger (155)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam0.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam1.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam2.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam3.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam4.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam5.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam6.npy,./renders_thefinger/the-finger (155)/the-finger (155)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (155)_cam7.npy,0.42156511545181274,0.3553810715675354,0.5932720303535461,0.6929424405097961,0.3448823094367981,0.25769561529159546,0.6267050504684448,0.6993105411529541,0.4435669183731079,0.3751957416534424,0.6550674438476562,0.692219614982605,0.3619993329048157,0.2674849331378937,0.6578459739685059,0.7383404970169067,0.3759553134441376,0.28000450134277344,0.6420044898986816,0.738304615020752,0.4478488266468048,0.26225465536117554,0.5899639129638672,0.7416691780090332,0.4117647409439087,0.26993775367736816,0.5915403366088867,0.7774044275283813,0.38800105452537537,0.4733475148677826,0.5918505191802979,0.7695874571800232
the-finger,thefinger,the-finger-set2 (19),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (19).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (19).npy,8,8,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam0.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam1.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam2.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam3.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam4.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam5.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam6.npy,./renders_thefinger/the-finger-set2 (19)/the-finger-set2 (19)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (19)_cam7.npy,,,,,0.37863191962242126,0.2907297611236572,0.5813161134719849,0.6874204874038696,0.39468199014663696,0.28908276557922363,0.6187580823898315,0.6956371665000916,0.3874415457248688,0.2986024022102356,0.6265438199043274,0.6871392726898193,0.3895210027694702,0.29667675495147705,0.6277949810028076,0.7049430012702942,0.40350186824798584,0.29725876450538635,0.6049565672874451,0.7128449082374573,0.4416988492012024,0.29640960693359375,0.6332686543464661,0.7390462160110474,0.4383874535560608,0.28858256340026855,0.6373947858810425,0.7360863089561462
the-finger,thefinger,the-finger-set2 (179),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (179).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (179).npy,8,8,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam0.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam1.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam2.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam3.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam4.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam5.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam6.npy,./renders_thefinger/the-finger-set2 (179)/the-finger-set2 (179)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (179)_cam7.npy,0.35233423113822937,0.37946727871894836,0.5425708293914795,0.6761493682861328,0.3727054297924042,0.3080615997314453,0.5730853080749512,0.6824202537536621,0.38375324010849,0.2912050485610962,0.6230825781822205,0.6865059733390808,0.399882048368454,0.29248493909835815,0.6354725360870361,0.6882100701332092,0.40976080298423767,0.2939271032810211,0.6353774666786194,0.6927670240402222,0.40609467029571533,0.3028358519077301,0.6217049360275269,0.6995474100112915,0.4301924705505371,0.33161410689353943,0.6486518383026123,0.7322337627410889,0.4506532549858093,0.2865024209022522,0.6643515825271606,0.7382444143295288
the-finger,thefinger,the-finger-set2 (18),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (18).npy,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (18).npy,8,8,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam0.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam1.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam2.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam3.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam4.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam5.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam6.npy,./renders_thefinger/the-finger-set2 (18)/the-finger-set2 (18)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger-set2 (18)_cam7.npy,,,,,0.3851053714752197,0.2913905382156372,0.5838655829429626,0.6909040212631226,0.39585110545158386,0.2891267240047455,0.6276944279670715,0.6875227093696594,0.372370183467865,0.2881448268890381,0.6368553042411804,0.6881375312805176,0.3717094659805298,0.29628288745880127,0.6378111243247986,0.6982496380805969,0.39993780851364136,0.3002527952194214,0.623867928981781,0.7126388549804688,0.44854962825775146,0.3046431541442871,0.6466612815856934,0.7524459362030029,0.4502239525318146,0.29215312004089355,0.6502727270126343,0.7413934469223022
the-finger,thefinger,the-finger (37),train,./dataset/skeleton_final_v2/the-finger/the-finger (37).npy,./dataset/skeleton_final_v2/the-finger/the-finger (37).npy,8,8,./renders_thefinger/the-finger (37)/the-finger (37)_cam_00.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam0.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_01.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam1.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_02.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam2.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_03.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam3.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_04.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam4.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_05.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam5.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_06.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam6.npy,./renders_thefinger/the-finger (37)/the-finger (37)_cam_07.png,./dataset/salux_multiview3d_8cam_front/the-finger/the-finger (37)_cam7.npy,0.3677656650543213,0.4859630763530731,0.5587061643600464,0.7158681154251099,0.3718644082546234,0.2649739980697632,0.577964186668396,0.7152114510536194,0.3663255572319031,0.3373991549015045,0.6156014204025269,0.7145988941192627,0.3679788112640381,0.321413516998291,0.6251059770584106,0.7104995250701904,0.3915477693080902,0.2884814143180847,0.6166349649429321,0.7201656699180603,0.4134557247161865,0.26673880219459534,0.5974546670913696,0.7285335063934326,0.4409745931625366,0.2834886312484741,0.6112026572227478,0.751390814781189,0.4232497811317444,0.28374841809272766,0.6357332468032837,0.7637456655502319
